Line	MessageNo	File Name
warning: 0	1501	Specified search path do not exist: 'C:\Users\Invitado\Desktop\SEGUIDOR LINEA'	 
diagnostics: 0	154	Available RAM: 352 [bytes], Available ROM: 8192 [bytes]	 
diagnostics: 0	132	Compilation Started	C:\Program Files\Mikroelektronika\mikroBasic PRO for PIC\Uses\P16\__Lib_Delays.mbas
hint: 1	1015	Hint: Compiling unit "C:\Program Files\Mikroelektronika\mikroBasic PRO for PIC\Uses\P16\__Lib_Delays.mbas"	__Lib_Delays.mbas
hint: 146	1010	Hint: Unit "__Lib_Delays.mbas" has been recompiled	__Lib_Delays.mbas
diagnostics: 0	133	Compiled Successfully	C:\Program Files\Mikroelektronika\mikroBasic PRO for PIC\Uses\P16\__Lib_Delays.mbas
diagnostics: 0	132	Compilation Started	D:\Mu\Desarrollo\seguidor de linea\SEGUIDOR_LINEA.mbas
hint: 1	1015	Hint: Compiling unit "D:\Mu\Desarrollo\seguidor de linea\SEGUIDOR_LINEA.mbas"	SEGUIDOR_LINEA.mbas
hint: 112	1006	Warning: Generated baud rate is 9615 bps (error = 0.16 percent)	SEGUIDOR_LINEA.mbas
hint: 216	1010	Hint: Unit "SEGUIDOR_LINEA.mbas" has been recompiled	SEGUIDOR_LINEA.mbas
diagnostics: 0	133	Compiled Successfully	D:\Mu\Desarrollo\seguidor de linea\SEGUIDOR_LINEA.mbas
diagnostics: 0	138	All files Compiled in 188 ms	 
hint: 0	1143	Used RAM (bytes): 13 (4%)  Free RAM (bytes): 339 (96%)	Used RAM (bytes): 13 (4%)  Free RAM (bytes): 339 (96%)
hint: 0	1143	Used ROM (program words): 1112 (14%)  Free ROM (program words): 7080 (86%)	Used ROM (program words): 1112 (14%)  Free ROM (program words): 7080 (86%)
diagnostics: 0	144	Project Linked Successfully	SEGUIDOR_LINEA.mbppi
diagnostics: 0	139	Linked in 2293 ms	 
diagnostics: 0	140	Project 'SEGUIDOR_LINEA.mbppi' completed: 4212 ms	 
diagnostics: 0	103	Finished successfully: 25 sep 2012, 18:06:40	SEGUIDOR_LINEA.mbppi
